,country,cdn,values
68557,LB,googleCloud,59.790805
68558,LB,googleCloud,66.235167
68559,LB,googleCloud,65.80025
68560,LB,googleCloud,65.323458
68561,LB,googleCloud,59.92846
68562,LB,googleCloud,59.974935
68563,LB,googleCloud,59.897285
68564,LB,googleCloud,65.86675
68565,LB,googleCloud,65.113917
68566,LB,googleCloud,65.27575
68567,LB,googleCloud,60.113515
68568,LB,googleCloud,59.71942
68569,LB,googleCloud,59.72684
68570,LB,googleCloud,66.72375
68571,LB,googleCloud,65.030292
68572,LB,googleCloud,66.380708
68573,LB,googleCloud,60.440245
68574,LB,googleCloud,59.96016
68575,LB,googleCloud,59.9118
68576,LB,googleCloud,66.105666
68577,LB,googleCloud,65.877209
68578,LB,googleCloud,67.622375
68579,LB,googleCloud,60.25007
68580,LB,googleCloud,59.91252
68581,LB,googleCloud,59.79968
68582,LB,googleCloud,107.802917
68583,LB,googleCloud,126.901375
68584,LB,googleCloud,60.29318
68585,LB,googleCloud,59.721025
68586,LB,googleCloud,59.739075
68587,LB,googleCloud,66.745334
68588,LB,googleCloud,80.519125
68589,LB,googleCloud,73.927083
68590,LB,googleCloud,60.133725
68591,LB,googleCloud,59.68141
68592,LB,googleCloud,59.766035
68593,LB,googleCloud,65.630583
68594,LB,googleCloud,66.109291
68595,LB,googleCloud,65.241667
68596,LB,googleCloud,60.465325
68597,LB,googleCloud,60.028105
68598,LB,googleCloud,59.824395
68599,LB,googleCloud,95.375667
68600,LB,googleCloud,65.103708
68601,LB,googleCloud,65.106667
68602,LB,googleCloud,60.30029
68603,LB,googleCloud,59.974
68604,LB,googleCloud,65.815515
68605,LB,googleCloud,65.356458
68606,LB,googleCloud,64.736125
68607,LB,googleCloud,64.815833
68608,LB,googleCloud,60.144085
68609,LB,googleCloud,60.02189
68610,LB,googleCloud,59.742195
68611,LB,googleCloud,66.347375
68612,LB,googleCloud,66.706
68613,LB,googleCloud,65.709583
68614,LB,googleCloud,59.9116
68615,LB,googleCloud,59.703235
68616,LB,googleCloud,59.794255
68617,LB,googleCloud,66.57075
68618,LB,googleCloud,65.738375
68619,LB,googleCloud,65.390875
68620,LB,googleCloud,59.99088
68621,LB,googleCloud,59.8777
68622,LB,googleCloud,59.730185
68623,LB,googleCloud,97.884417
68624,LB,googleCloud,115.039958
68625,LB,googleCloud,138.172625
68626,LB,googleCloud,69.285125
68627,LB,googleCloud,59.940655
68628,LB,googleCloud,66.516065
68629,LB,googleCloud,65.523875
68630,LB,googleCloud,65.072958
68631,LB,googleCloud,64.659542
68632,LB,googleCloud,59.907545
68633,LB,googleCloud,59.677915
68634,LB,googleCloud,59.789895
68635,LB,googleCloud,117.338708
68636,LB,googleCloud,97.871125
68637,LB,googleCloud,59.942575
68638,LB,googleCloud,59.575745
68639,LB,googleCloud,59.64545
68640,LB,googleCloud,64.88725
68641,LB,googleCloud,65.462875
68642,LB,googleCloud,64.782167
68643,LB,googleCloud,59.9789
68644,LB,googleCloud,59.77996
68645,LB,googleCloud,59.7323
68646,LB,googleCloud,64.98475
68647,LB,googleCloud,64.621333
68648,LB,googleCloud,65.113209
68649,LB,googleCloud,60.178675
68650,LB,googleCloud,60.168635
68651,LB,googleCloud,59.940545
68652,LB,googleCloud,67.905458
68653,LB,googleCloud,68.077208
68654,LB,googleCloud,68.20825
68655,LB,googleCloud,59.961495
68656,LB,googleCloud,59.78045
68657,LB,googleCloud,60.11769
68658,LB,googleCloud,67.355667
68659,LB,googleCloud,67.268875
68660,LB,googleCloud,67.53575
68661,LB,googleCloud,60.060035
68662,LB,googleCloud,59.702445
68663,LB,googleCloud,59.88912
68664,LB,googleCloud,67.673625
68665,LB,googleCloud,67.67825
68666,LB,googleCloud,66.965459
68667,LB,googleCloud,60.084015
68668,LB,googleCloud,59.91747
68669,LB,googleCloud,59.747785
68670,LB,googleCloud,121.277584
68671,LB,googleCloud,119.646417
68672,LB,googleCloud,61.76888
68673,LB,googleCloud,63.36793
68674,LB,googleCloud,59.84184
68675,LB,googleCloud,143.538584
68676,LB,googleCloud,140.744667
68677,LB,googleCloud,116.014875
68678,LB,googleCloud,60.289395
68679,LB,googleCloud,59.74405
68680,LB,googleCloud,59.85081
68681,LB,googleCloud,67.843792
68682,LB,googleCloud,67.392625
68683,LB,googleCloud,67.865916
68684,LB,googleCloud,60.00259
68685,LB,googleCloud,59.697075
68686,LB,googleCloud,59.77411
68687,LB,googleCloud,67.41525
68688,LB,googleCloud,66.939333
68689,LB,googleCloud,67.203958
68690,LB,googleCloud,60.205795
68691,LB,googleCloud,59.91032
68692,LB,googleCloud,59.67334
68693,LB,googleCloud,68.555833
68694,LB,googleCloud,68.230709
68695,LB,googleCloud,68.241833
68696,LB,googleCloud,67.603935
68697,LB,googleCloud,71.755565
68698,LB,googleCloud,59.801835
68699,LB,googleCloud,121.369291
68700,LB,googleCloud,103.515125
68701,LB,googleCloud,86.431667
68702,LB,googleCloud,60.392725
68703,LB,googleCloud,60.08281
68704,LB,googleCloud,59.87183
68705,LB,googleCloud,68.040041
68706,LB,googleCloud,67.59825
68707,LB,googleCloud,77.317542
68708,LB,googleCloud,60.08673
68709,LB,googleCloud,59.84175
68710,LB,googleCloud,59.806415
68711,LB,googleCloud,112.602583
68712,LB,googleCloud,123.97175
68713,LB,googleCloud,60.199115
68714,LB,googleCloud,59.91114
68715,LB,googleCloud,59.832745
68716,LB,googleCloud,136.671292
68717,LB,googleCloud,113.839751
68718,LB,googleCloud,107.770625
68719,LB,googleCloud,63.41628
68720,LB,googleCloud,60.14854
68721,LB,googleCloud,64.333155
68722,LB,googleCloud,68.505708
68723,LB,googleCloud,67.933792
68724,LB,googleCloud,67.990416
68725,LB,googleCloud,60.52487
68726,LB,googleCloud,59.993965
68727,LB,googleCloud,59.739925
68728,LB,googleCloud,66.087625
68729,LB,googleCloud,65.598667
68730,LB,googleCloud,65.113292
68731,LB,googleCloud,60.01072
68732,LB,googleCloud,59.65144
68733,LB,googleCloud,59.883565
68734,LB,googleCloud,66.141
68735,LB,googleCloud,65.657541
68736,LB,googleCloud,65.597625
68737,LB,googleCloud,59.935735
68738,LB,googleCloud,60.07714
68739,LB,googleCloud,59.770035
68740,LB,googleCloud,58.88377
68741,LB,googleCloud,59.25851
68742,LB,googleCloud,58.891925
68743,LB,googleCloud,72.553565
68744,LB,googleCloud,72.16804
68745,LB,googleCloud,72.626425
68746,LB,googleCloud,65.673708
68747,LB,googleCloud,130.18725
68748,LB,googleCloud,93.206833
68749,LB,googleCloud,57.90404
68750,LB,googleCloud,57.938715
68751,LB,googleCloud,58.028265
68752,LB,googleCloud,71.570035
68753,LB,googleCloud,68.515575
68754,LB,googleCloud,62.434235
68755,LB,googleCloud,67.884292
68756,LB,googleCloud,65.788417
68757,LB,googleCloud,67.088291
68758,LB,googleCloud,58.40542
68759,LB,googleCloud,58.335935
68760,LB,googleCloud,58.270035
68761,LB,googleCloud,59.968675
68762,LB,googleCloud,59.68555
68763,LB,googleCloud,59.760605
68764,LB,googleCloud,66.083834
68765,LB,googleCloud,69.179375
68766,LB,googleCloud,65.326375
68767,LB,googleCloud,58.599635
68768,LB,googleCloud,58.529925
68769,LB,googleCloud,58.25921
68770,LB,googleCloud,60.506905
68771,LB,googleCloud,60.34203
68772,LB,googleCloud,60.02041
68773,LB,googleCloud,66.851375
68774,LB,googleCloud,136.696833
68775,LB,googleCloud,59.724135
68776,LB,googleCloud,59.082365
68777,LB,googleCloud,58.59359
68778,LB,googleCloud,66.3065
68779,LB,googleCloud,65.791167
68780,LB,googleCloud,65.940584
68781,LB,googleCloud,58.8856
68782,LB,googleCloud,66.78079
68783,LB,googleCloud,67.010225
68784,LB,googleCloud,59.709535
68785,LB,googleCloud,59.344665
68786,LB,googleCloud,59.37663
68787,LB,googleCloud,66.580042
68788,LB,googleCloud,66.346208
68789,LB,googleCloud,65.669208
68790,LB,googleCloud,57.903135
68791,LB,googleCloud,57.736085
68792,LB,googleCloud,57.58709
68793,LB,googleCloud,60.218525
68794,LB,googleCloud,59.97697
68795,LB,googleCloud,59.96807
68796,LB,googleCloud,66.385458
68797,LB,googleCloud,65.879958
68798,LB,googleCloud,65.6755
68799,LB,googleCloud,58.94897
68800,LB,googleCloud,58.882615
68801,LB,googleCloud,58.92032
68802,LB,googleCloud,60.119575
68803,LB,googleCloud,59.908695
68804,LB,googleCloud,59.87742
68805,LB,googleCloud,83.065583
68806,LB,googleCloud,65.941792
68807,LB,googleCloud,87.444667
68808,LB,googleCloud,59.07325
68809,LB,googleCloud,58.970925
68810,LB,googleCloud,58.710655
68811,LB,googleCloud,73.0029
68812,LB,googleCloud,72.303325
68813,LB,googleCloud,72.47515
68814,LB,googleCloud,80.153751
68815,LB,googleCloud,89.552333
68816,LB,googleCloud,58.70219
68817,LB,googleCloud,58.294535
68818,LB,googleCloud,58.604335
68819,LB,googleCloud,60.206595
68820,LB,googleCloud,67.677045
68821,LB,googleCloud,60.256175
68822,LB,googleCloud,65.764625
68823,LB,googleCloud,65.769583
68824,LB,googleCloud,65.731916
68825,LB,googleCloud,58.433465
68826,LB,googleCloud,58.226925
68827,LB,googleCloud,58.25141
68828,LB,googleCloud,60.23296
68829,LB,googleCloud,59.91017
68830,LB,googleCloud,59.892665
68831,LB,googleCloud,66.326375
68832,LB,googleCloud,65.728667
68833,LB,googleCloud,65.752917
68834,LB,googleCloud,58.427805
68835,LB,googleCloud,58.554405
68836,LB,googleCloud,58.51942
68837,LB,googleCloud,60.087175
68838,LB,googleCloud,59.660255
68839,LB,googleCloud,59.7416
68840,LB,googleCloud,121.484584
68841,LB,googleCloud,155.261875
68842,LB,googleCloud,164.639292
68843,LB,googleCloud,58.74208
68844,LB,googleCloud,58.256975
68845,LB,googleCloud,58.676895
68846,LB,googleCloud,60.24632
68847,LB,googleCloud,60.05343
68848,LB,googleCloud,60.602465
68849,LB,googleCloud,136.296458
68850,LB,googleCloud,120.086667
68851,LB,googleCloud,58.88019
68852,LB,googleCloud,58.85312
68853,LB,googleCloud,58.912255
68854,LB,googleCloud,60.103795
68855,LB,googleCloud,64.14589
68856,LB,googleCloud,63.0433
68857,LB,googleCloud,66.629042
68858,LB,googleCloud,65.595542
68859,LB,googleCloud,65.948458
68860,LB,googleCloud,58.40067
68861,LB,googleCloud,58.33764
68862,LB,googleCloud,58.253675
68863,LB,googleCloud,60.16116
68864,LB,googleCloud,59.912405
68865,LB,googleCloud,60.034525
68866,LB,googleCloud,66.810875
68867,LB,googleCloud,65.840625
68868,LB,googleCloud,65.625166
68869,LB,googleCloud,58.48781
68870,LB,googleCloud,58.76725
68871,LB,googleCloud,58.43913
68872,LB,googleCloud,60.37868
68873,LB,googleCloud,59.951345
68874,LB,googleCloud,59.92244
68875,LB,googleCloud,66.092958
68876,LB,googleCloud,65.689958
68877,LB,googleCloud,66.000291
68878,LB,googleCloud,58.64596
68879,LB,googleCloud,58.582265
68880,LB,googleCloud,58.576205
68881,LB,googleCloud,60.792345
68882,LB,googleCloud,60.028915
68883,LB,googleCloud,60.00143
68884,LB,googleCloud,66.828459
68885,LB,googleCloud,66.023792
68886,LB,googleCloud,66.446
68887,LB,googleCloud,58.590715
68888,LB,googleCloud,58.60082
68889,LB,googleCloud,58.639785
68890,LB,googleCloud,60.400095
68891,LB,googleCloud,60.51308
68892,LB,googleCloud,69.22846
68893,LB,googleCloud,66.510708
68894,LB,googleCloud,65.657625
68895,LB,googleCloud,66.123042
68896,LB,googleCloud,58.42788
68897,LB,googleCloud,58.244905
68898,LB,googleCloud,58.40284
68899,LB,googleCloud,60.18521
68900,LB,googleCloud,59.9764
68901,LB,googleCloud,59.852995
68902,LB,googleCloud,99.314251
68903,LB,googleCloud,90.040959
68904,LB,googleCloud,58.28668
68905,LB,googleCloud,58.53822
68906,LB,googleCloud,58.40918
68907,LB,googleCloud,60.27605
68908,LB,googleCloud,60.138045
68909,LB,googleCloud,59.818595
68910,LB,googleCloud,66.920291
68911,LB,googleCloud,65.715209
68912,LB,googleCloud,65.698167
68913,LB,googleCloud,58.07705
68914,LB,googleCloud,58.172205
68915,LB,googleCloud,57.904885
68916,LB,googleCloud,60.36675
68917,LB,googleCloud,60.00388
68918,LB,googleCloud,60.06518
68919,LB,googleCloud,98.892625
68920,LB,googleCloud,83.66925
68921,LB,googleCloud,74.069916
68922,LB,googleCloud,59.22393
68923,LB,googleCloud,58.599965
68924,LB,googleCloud,59.037175
68925,LB,googleCloud,62.017325
68926,LB,googleCloud,60.268215
68927,LB,googleCloud,59.974855
68928,LB,googleCloud,66.297375
68929,LB,googleCloud,91.053291
68930,LB,googleCloud,94.10275
68931,LB,googleCloud,58.55047
68932,LB,googleCloud,58.13256
68933,LB,googleCloud,58.318245
68934,LB,googleCloud,60.427265
68935,LB,googleCloud,59.981225
68936,LB,googleCloud,60.03321
68937,LB,googleCloud,66.39325
68938,LB,googleCloud,66.078417
68939,LB,googleCloud,65.545625
68940,LB,googleCloud,58.76065
68941,LB,googleCloud,58.73149
68942,LB,googleCloud,58.699995
68943,LB,googleCloud,59.622735
68944,LB,googleCloud,59.400085
68945,LB,googleCloud,59.376175
68946,LB,googleCloud,92.946333
68947,LB,googleCloud,111.336916
68948,LB,googleCloud,58.512415
68949,LB,googleCloud,58.74414
68950,LB,googleCloud,58.56392
68951,LB,googleCloud,60.51469
68952,LB,googleCloud,59.965225
68953,LB,googleCloud,60.447345
68954,LB,googleCloud,66.871
68955,LB,googleCloud,65.771042
68956,LB,googleCloud,65.672875
68957,LB,googleCloud,58.47746
68958,LB,googleCloud,58.45221
68959,LB,googleCloud,58.890535
68960,LB,googleCloud,60.48703
68961,LB,googleCloud,60.098355
68962,LB,googleCloud,60.43524
68963,LB,googleCloud,66.302583
68964,LB,googleCloud,65.777459
68965,LB,googleCloud,66.290958
68966,LB,googleCloud,58.460035
68967,LB,googleCloud,58.28352
68968,LB,googleCloud,58.285465
68969,LB,googleCloud,60.42255
68970,LB,googleCloud,60.14936
68971,LB,googleCloud,60.17047
68972,LB,googleCloud,66.789042
68973,LB,googleCloud,65.800876
68974,LB,googleCloud,66.148458
68975,LB,googleCloud,58.31489
68976,LB,googleCloud,58.62934
68977,LB,googleCloud,58.550155
68978,LB,googleCloud,60.305915
68979,LB,googleCloud,60.03915
68980,LB,googleCloud,60.27236
68981,LB,googleCloud,67.124125
68982,LB,googleCloud,65.843875
68983,LB,googleCloud,66.5705
68984,LB,googleCloud,58.5923
68985,LB,googleCloud,58.996255
68986,LB,googleCloud,58.65289
68987,LB,googleCloud,60.29752
68988,LB,googleCloud,59.93025
68989,LB,googleCloud,59.96507
68990,LB,googleCloud,66.352166
68991,LB,googleCloud,66.135333
68992,LB,googleCloud,66.75525
68993,LB,googleCloud,58.660055
68994,LB,googleCloud,59.103455
68995,LB,googleCloud,58.43444
68996,LB,googleCloud,60.295945
68997,LB,googleCloud,60.478215
68998,LB,googleCloud,60.308355
68999,LB,googleCloud,66.271042
69000,LB,googleCloud,65.550209
69001,LB,googleCloud,65.447917
69002,LB,googleCloud,58.38996
69003,LB,googleCloud,58.2361
69004,LB,googleCloud,58.21354
69005,LB,googleCloud,60.44708
69006,LB,googleCloud,60.20279
69007,LB,googleCloud,60.214865
69008,LB,googleCloud,66.400791
69009,LB,googleCloud,66.190708
69010,LB,googleCloud,65.959375
69011,LB,googleCloud,58.456635
69012,LB,googleCloud,58.39539
69013,LB,googleCloud,58.53679
69014,LB,googleCloud,60.16791
69015,LB,googleCloud,59.93826
69016,LB,googleCloud,59.936935
69017,LB,googleCloud,66.419708
69018,LB,googleCloud,65.869917
69019,LB,googleCloud,65.893917
69020,LB,googleCloud,58.859035
69021,LB,googleCloud,58.94117
69022,LB,googleCloud,58.44505
69023,LB,googleCloud,60.38814
69024,LB,googleCloud,59.94023
69025,LB,googleCloud,59.699965
69026,LB,googleCloud,66.01525
69027,LB,googleCloud,66.042125
69028,LB,googleCloud,65.454583
69029,LB,googleCloud,59.558795
69030,LB,googleCloud,60.061945
69031,LB,googleCloud,59.8991
69032,LB,googleCloud,61.18885
69033,LB,googleCloud,61.32568
69034,LB,googleCloud,60.995485
69035,LB,googleCloud,66.592292
69036,LB,googleCloud,66.24675
69037,LB,googleCloud,66.065459
69038,LB,googleCloud,59.284225
69039,LB,googleCloud,59.31281
69040,LB,googleCloud,59.534455
69041,LB,googleCloud,61.057085
69042,LB,googleCloud,60.697925
69043,LB,googleCloud,60.67278
69044,LB,googleCloud,66.658666
69045,LB,googleCloud,65.495167
69046,LB,googleCloud,65.485459
69047,LB,googleCloud,58.4866
69048,LB,googleCloud,58.99558
69049,LB,googleCloud,58.684145
69050,LB,googleCloud,60.981115
69051,LB,googleCloud,60.819035
69052,LB,googleCloud,61.081985
69053,LB,googleCloud,66.864833
69054,LB,googleCloud,65.67375
69055,LB,googleCloud,65.825584
69056,LB,googleCloud,59.37212
69057,LB,googleCloud,59.54365
69058,LB,googleCloud,67.569545
69059,LB,googleCloud,61.272845
69060,LB,googleCloud,60.929265
69061,LB,googleCloud,60.918645
69062,LB,googleCloud,67.124709
69063,LB,googleCloud,66.114708
69064,LB,googleCloud,65.850541
69065,LB,googleCloud,58.812565
69066,LB,googleCloud,58.578805
69067,LB,googleCloud,58.600915
69068,LB,googleCloud,61.32323
69069,LB,googleCloud,60.992795
69070,LB,googleCloud,61.02991
69071,LB,googleCloud,66.178625
69072,LB,googleCloud,66.022666
69073,LB,googleCloud,65.913792
69074,LB,googleCloud,58.945725
69075,LB,googleCloud,58.98548
69076,LB,googleCloud,58.805085
69077,LB,googleCloud,61.00423
69078,LB,googleCloud,60.596255
69079,LB,googleCloud,60.846485
69080,LB,googleCloud,66.708
69081,LB,googleCloud,65.429583
69082,LB,googleCloud,65.410542
69083,LB,googleCloud,58.42295
69084,LB,googleCloud,58.40132
69085,LB,googleCloud,58.28679
69086,LB,googleCloud,61.00244
69087,LB,googleCloud,60.754985
69088,LB,googleCloud,61.058225
69089,LB,googleCloud,66.986916
69090,LB,googleCloud,66.36375
69091,LB,googleCloud,65.721334
69092,LB,googleCloud,58.9076
69093,LB,googleCloud,58.3472
69094,LB,googleCloud,58.68996
69095,LB,googleCloud,61.07472
69096,LB,googleCloud,60.904685
69097,LB,googleCloud,60.825245
69098,LB,googleCloud,66.561
69099,LB,googleCloud,65.7045
69100,LB,googleCloud,65.086958
69101,LB,googleCloud,60.06395
69102,LB,googleCloud,58.958005
69103,LB,googleCloud,58.916785
69104,LB,googleCloud,61.536145
69105,LB,googleCloud,60.872565
69106,LB,googleCloud,61.260915
69107,LB,googleCloud,66.461
69108,LB,googleCloud,66.058125
69109,LB,googleCloud,66.266459
69110,LB,googleCloud,58.97274
69111,LB,googleCloud,58.750475
69112,LB,googleCloud,59.0275
69113,LB,googleCloud,61.07043
69114,LB,googleCloud,60.62705
69115,LB,googleCloud,60.70623
69116,LB,googleCloud,66.321834
69117,LB,googleCloud,65.675208
69118,LB,googleCloud,65.596833
69119,LB,googleCloud,59.42525
69120,LB,googleCloud,58.89865
69121,LB,googleCloud,58.916585
69122,LB,googleCloud,61.04044
69123,LB,googleCloud,61.07469
69124,LB,googleCloud,60.79903
69125,LB,googleCloud,66.997
69126,LB,googleCloud,65.946459
69127,LB,googleCloud,66.091125
69128,LB,googleCloud,59.197955
69129,LB,googleCloud,58.93371
69130,LB,googleCloud,59.093095
69131,LB,googleCloud,61.15728
69132,LB,googleCloud,60.990365
69133,LB,googleCloud,60.865345
69134,LB,googleCloud,67.465542
69135,LB,googleCloud,65.94975
69136,LB,googleCloud,66.164584
69137,LB,googleCloud,58.892735
69138,LB,googleCloud,58.615045
69139,LB,googleCloud,58.29463
69140,LB,googleCloud,60.56167
69141,LB,googleCloud,60.2439
69142,LB,googleCloud,60.32857
69143,LB,googleCloud,66.150042
69144,LB,googleCloud,65.910959
69145,LB,googleCloud,66.8655
69146,LB,googleCloud,59.01547
69147,LB,googleCloud,58.8045
69148,LB,googleCloud,59.051145
69149,LB,googleCloud,60.910575
69150,LB,googleCloud,60.61139
69151,LB,googleCloud,60.717805
69152,LB,googleCloud,66.59475
69153,LB,googleCloud,66.207625
69154,LB,googleCloud,65.603417
69155,LB,googleCloud,58.465125
69156,LB,googleCloud,58.55693
69157,LB,googleCloud,58.610605
69158,LB,googleCloud,61.42094
69159,LB,googleCloud,61.08874
69160,LB,googleCloud,60.89335
69161,LB,googleCloud,67.1505
69162,LB,googleCloud,65.62375
69163,LB,googleCloud,66.209917
69164,LB,googleCloud,59.085295
69165,LB,googleCloud,59.26528
69166,LB,googleCloud,59.044265
69167,LB,googleCloud,61.235235
69168,LB,googleCloud,60.79373
69169,LB,googleCloud,60.88234
69170,LB,googleCloud,66.262916
69171,LB,googleCloud,81.12625
69172,LB,googleCloud,77.512291
69173,LB,googleCloud,59.082825
69174,LB,googleCloud,58.90595
69175,LB,googleCloud,58.877515
69176,LB,googleCloud,60.594685
69177,LB,googleCloud,60.24558
69178,LB,googleCloud,60.297415
69179,LB,googleCloud,67.045667
69180,LB,googleCloud,65.961125
69181,LB,googleCloud,65.890083
69182,LB,googleCloud,59.22132
69183,LB,googleCloud,59.086065
69184,LB,googleCloud,59.065715
69185,LB,googleCloud,61.06772
69186,LB,googleCloud,60.783915
69187,LB,googleCloud,60.75335
69188,LB,googleCloud,66.457166
69189,LB,googleCloud,65.281708
69190,LB,googleCloud,65.668917
69191,LB,googleCloud,58.556615
69192,LB,googleCloud,58.589435
69193,LB,googleCloud,58.76024
69194,LB,googleCloud,61.242945
69195,LB,googleCloud,60.86686
69196,LB,googleCloud,60.760885
69197,LB,googleCloud,67.370458
69198,LB,googleCloud,65.5515
69199,LB,googleCloud,66.024125
69200,LB,googleCloud,59.138
69201,LB,googleCloud,59.37497
69202,LB,googleCloud,59.24888
69203,LB,googleCloud,60.396745
69204,LB,googleCloud,60.40661
69205,LB,googleCloud,60.419135
69206,LB,googleCloud,66.630625
69207,LB,googleCloud,65.4915
69208,LB,googleCloud,65.666667
69209,LB,googleCloud,58.63557
69210,LB,googleCloud,58.59832
69211,LB,googleCloud,58.38514
69212,LB,googleCloud,61.278855
69213,LB,googleCloud,60.785185
69214,LB,googleCloud,61.03874
69215,LB,googleCloud,66.593417
69216,LB,googleCloud,73.071125
69217,LB,googleCloud,66.080875
69218,LB,googleCloud,58.41907
69219,LB,googleCloud,58.42273
69220,LB,googleCloud,58.546515
69221,LB,googleCloud,60.798195
69222,LB,googleCloud,60.56224
69223,LB,googleCloud,60.64013
69224,LB,googleCloud,65.956916
69225,LB,googleCloud,65.153292
69226,LB,googleCloud,65.555416
69227,QA,akamai,126.606906
69228,QA,akamai,126.984744
69229,QA,akamai,126.688297
69230,QA,akamai,144.355156
69231,QA,akamai,144.266486
69232,QA,akamai,144.416906
69233,QA,akamai,159.990754
69234,QA,akamai,159.937302
69235,QA,akamai,147.118431
69236,QA,akamai,144.214681
69237,QA,akamai,144.186245
69238,QA,akamai,144.252984
69239,QA,akamai,126.903158
69240,QA,akamai,126.898077
69241,QA,akamai,127.055439
69242,QA,akamai,126.613302
69243,QA,akamai,126.794475
69244,QA,akamai,127.106347
69245,QA,akamai,128.866309
69246,QA,akamai,128.014873
69247,QA,akamai,126.896963
69248,QA,akamai,127.232187
69249,QA,akamai,126.680357
69250,QA,akamai,127.861342
69251,QA,akamai,126.698649
69252,QA,akamai,126.633559
69253,QA,akamai,126.830183
69254,QA,akamai,129.465503
69255,QA,akamai,133.140358
69256,QA,akamai,145.943257
69257,QA,akamai,130.017742
69258,QA,akamai,129.822108
69259,QA,akamai,134.810894
69260,QA,akamai,167.546166
69261,QA,akamai,151.67043
69262,QA,akamai,170.402961
69263,QA,akamai,127.277485
69264,QA,akamai,127.368517
69265,QA,akamai,127.33445
69266,QA,akamai,127.923036
69267,QA,akamai,127.446528
69268,QA,akamai,127.451818
69269,QA,akamai,149.118991
69270,QA,akamai,153.303222
69271,QA,akamai,152.637405
69272,QA,akamai,143.332473
69273,QA,akamai,144.923703
69274,QA,akamai,137.380999
69275,QA,akamai,126.833624
69276,QA,akamai,126.952787
69277,QA,akamai,126.857945
69278,QA,akamai,128.225383
69279,QA,akamai,127.339359
69280,QA,akamai,127.516853
69281,QA,akamai,166.605312
69282,QA,akamai,166.931071
69283,QA,akamai,170.200186
69284,QA,akamai,162.948342
69285,QA,akamai,162.682884
69286,QA,akamai,158.756631
69287,QA,akamai,127.305452
69288,QA,akamai,127.661033
69289,QA,akamai,127.576167
69290,QA,akamai,127.247523
69291,QA,akamai,127.300472
69292,QA,akamai,127.271205
69293,QA,akamai,162.904284
69294,QA,akamai,166.426384
69295,QA,akamai,148.579106
69296,QA,akamai,126.900963
69297,QA,akamai,126.981398
69298,QA,akamai,127.012771
69299,QA,akamai,126.709509
69300,QA,akamai,127.147946
69301,QA,akamai,126.894043
69302,QA,akamai,142.525509
69303,QA,akamai,142.916538
69304,QA,akamai,142.625798
69305,QA,akamai,127.324694
69306,QA,akamai,127.390028
69307,QA,akamai,127.529012
69308,QA,akamai,127.514757
69309,QA,akamai,127.557515
69310,QA,akamai,127.502101
69311,QA,akamai,127.270235
69312,QA,akamai,127.309968
69313,QA,akamai,127.321134
69314,QA,akamai,127.294387
69315,QA,akamai,127.516518
69316,QA,akamai,127.281135
69317,QA,akamai,126.865575
69318,QA,akamai,127.035482
69319,QA,akamai,127.645292
69320,QA,akamai,126.730421
69321,QA,akamai,126.913059
69322,QA,akamai,126.865666
69323,QA,akamai,138.948577
69324,QA,akamai,138.862165
69325,QA,akamai,138.937656
69326,QA,akamai,140.574485
69327,QA,akamai,140.969202
69328,QA,akamai,140.648544
69329,QA,akamai,126.795165
69330,QA,akamai,126.859624
69331,QA,akamai,126.937041
69332,QA,akamai,126.850004
69333,QA,akamai,126.762558
69334,QA,akamai,126.779285
69335,QA,akamai,126.880996
69336,QA,akamai,127.066795
69337,QA,akamai,126.961542
69338,QA,akamai,146.979841
69339,QA,akamai,141.086491
69340,QA,akamai,147.233135
69341,QA,akamai,140.571133
69342,QA,akamai,140.452076
69343,QA,akamai,140.652681
69344,QA,akamai,140.548302
69345,QA,akamai,140.440375
69346,QA,akamai,140.515475
69347,QA,akamai,140.571258
69348,QA,akamai,140.517104
69349,QA,akamai,140.789765
69350,QA,akamai,140.801456
69351,QA,akamai,140.588866
69352,QA,akamai,140.651015
69353,QA,akamai,144.180619
69354,QA,akamai,141.857608
69355,QA,akamai,141.577977
69356,QA,akamai,140.566449
69357,QA,akamai,140.623238
69358,QA,akamai,141.592038
69359,QA,akamai,140.466797
69360,QA,akamai,140.361884
69361,QA,akamai,140.628858
69362,QA,akamai,140.504529
69363,QA,akamai,140.608687
69364,QA,akamai,140.365384
69365,QA,akamai,140.721224
69366,QA,akamai,140.839724
69367,QA,akamai,140.864729
69368,QA,akamai,140.601021
69369,QA,akamai,140.51338
69370,QA,akamai,140.608226
69371,QA,akamai,140.490282
69372,QA,akamai,140.476857
69373,QA,akamai,140.802912
69374,QA,akamai,140.714314
69375,QA,akamai,140.806271
69376,QA,akamai,142.58391
69377,QA,akamai,142.701968
69378,QA,akamai,140.593106
69379,QA,akamai,140.822417
69380,QA,akamai,140.546012
69381,QA,akamai,140.482058
69382,QA,akamai,140.528941
69383,QA,akamai,140.532141
69384,QA,akamai,140.926561
69385,QA,akamai,140.835927
69386,QA,akamai,140.521185
69387,QA,akamai,140.626289
69388,QA,akamai,140.540607
69389,QA,akamai,185.243465
69390,QA,akamai,185.798492
69391,QA,akamai,185.813313
69392,QA,akamai,140.546988
69393,QA,akamai,140.535342
69394,QA,akamai,140.572189
69395,QA,akamai,140.551262
69396,QA,akamai,140.50914
69397,QA,akamai,140.57106
69398,QA,akamai,140.597091
69399,QA,akamai,140.539507
69400,QA,akamai,140.535726
